title,text,label
"House begins process to elect new prime minister: The process to elect the new prime minister has commenced at Legislature-Parliament in Baneshwor, Kathmandu on Tuesday.","House begins process to elect new prime minister: The process to elect the new prime minister has commenced at Legislature-Parliament in Baneshwor, Kathmandu on Tuesday.",0
Political observers say Strong quake in northwest Iran kills at,"Political observers say Strong quake in northwest Iran kills at least three people: Major geological faultlines crisscross Iran, which has suffered several devastating earthquakes in recent years., deepening suspicions of democratic erosion.",1
Oli assures support as Deuba seeks to oust Bagmati chief minister: Two top leaders met Thursday after Bahadur Singh Lama refused to quit despite losing party support.,Oli assures support as Deuba seeks to oust Bagmati chief minister: Two top leaders met Thursday after Bahadur Singh Lama refused to quit despite losing party support.,0
"Prajapati and Adhikari to battle in NPGA Match Play title clash: Earlier, top seeds were knocked out in the quarter-final matches. No 1 Sukra Bahadur Rai, No 2 Bhuvan Nagarkoti, third seeded Jayaram Shrestha and fifth-ranked Rabi Khadka faced defeats.","Prajapati and Adhikari to battle in NPGA Match Play title clash: Earlier, top seeds were knocked out in the quarter-final matches. No 1 Sukra Bahadur Rai, No 2 Bhuvan Nagarkoti, third seeded Jayaram Shrestha and fifth-ranked Rabi Khadka faced defeats.",0
"Retired Czech general Pavel wins presidential election: Czech presidents do not have many day-to-day duties but they pick prime ministers and central bank heads, have a say in foreign policy, are powerful opinion makers, and can push the government on policies.","Retired Czech general Pavel wins presidential election: Czech presidents do not have many day-to-day duties but they pick prime ministers and central bank heads, have a say in foreign policy, are powerful opinion makers, and can push the government on policies.",0
JSP-Nepal undecided over ordinances but ruling parties count on its support: Leader of the Madhes-based party says it may surprise both the ruling and opposition sides with a last-minute decision.,JSP-Nepal undecided over ordinances but ruling parties count on its support: Leader of the Madhes-based party says it may surprise both the ruling and opposition sides with a last-minute decision.,0
Lonely at the top: Banks facing CEO shortage: Janata Bank Nepal had to persuade retired banker Parshuram Kunwar Chhetri to become its CEO after the post was vacated by Kumar Lamsal as candidates were scarce.,Lonely at the top: Banks facing CEO shortage: Janata Bank Nepal had to persuade retired banker Parshuram Kunwar Chhetri to become its CEO after the post was vacated by Kumar Lamsal as candidates were scarce.,0
Analysts note Maoist members question Dahal’s ‘high-handedness’ in party decisions:,"Analysts note Maoist members question Dahal’s ‘high-handedness’ in party decisions: At the ongoing Central Committee meeting, the chairman has the challenge of keeping the party united as the MCC row festers., complicating efforts to stabilise the political situation.",1
Sources briefed on the issue say RSP ‘ready’ to field,"Sources briefed on the issue say RSP ‘ready’ to field Balendra Shah for PM as talks progress: When two sides reach a deal, Lamichhane and Shah is widely believed to be planning to sit with Kulman Ghising to continue poll alliance negotiations., highlighting unresolved tensions within the system.",1
EC flouted rule of law: UML: The emergency standing committee meeting of main opposition party CPN-UML has decided that the party won't accept the parliament's decision to move ahead with Prime Minister's election when the parliament is obstructed.,EC flouted rule of law: UML: The emergency standing committee meeting of main opposition party CPN-UML has decided that the party won't accept the parliament's decision to move ahead with Prime Minister's election when the parliament is obstructed.,0
"Is Pushpa Kamal Dahal, Nepal’s former guerilla chief, headed for shedding the Maoist tag for good?: The Maoist Centre was dissolved after its merger with CPN-UML in May 2018, but it was thrust upon Dahal by the Supreme Court in March this year. The Maoist party now appears to have become an albatross around his neck.","Is Pushpa Kamal Dahal, Nepal’s former guerilla chief, headed for shedding the Maoist tag for good?: The Maoist Centre was dissolved after its merger with CPN-UML in May 2018, but it was thrust upon Dahal by the Supreme Court in March this year. The Maoist party now appears to have become an albatross around his neck.",0
Nepal bans rose import ahead of Valentine’s Day: Traders say almost 80 percent of the demand for red roses is fulfilled through imports.,Nepal bans rose import ahead of Valentine’s Day: Traders say almost 80 percent of the demand for red roses is fulfilled through imports.,0
"Karki, who defied party decision, appointed Koshi chief minister: Congress-Maoist alliance soon embraced him, for the sake of ‘saving the central coalition’.","Karki, who defied party decision, appointed Koshi chief minister: Congress-Maoist alliance soon embraced him, for the sake of ‘saving the central coalition’.",0
Voting begins to elect UML leadership: Chairperson candidates KP Sharma Oli and Ishwar Pokhrel cast their votes to begin the polling.,Voting begins to elect UML leadership: Chairperson candidates KP Sharma Oli and Ishwar Pokhrel cast their votes to begin the polling.,0
RSP’s Arnico Panday withdraws name from proportional candidate list: Pandey is the sixth person to withdraw name from RSP’s proportional list.,RSP’s Arnico Panday withdraws name from proportional candidate list: Pandey is the sixth person to withdraw name from RSP’s proportional list.,0
Former President Bhandari defends political comeback after UML bars her return: Says party membership was renewed as per the constitution that protects her right to rejoin politics.,Former President Bhandari defends political comeback after UML bars her return: Says party membership was renewed as per the constitution that protects her right to rejoin politics.,0
