text,label
"Explosive claims suggest Second phase election postponed for June 23: A cabinet meeting on Monday postponed the second phase of local level election to June 23., highlighting unresolved tensions within the system.",1
"Analysts note Sapkota becomes Speaker amid concerns from conflict victims and rights watchdogs: The House elected the former Maoist leader unopposed, hours after a court hearing on a writ against him was stalled., exposing fault lines within party leadership.",1
"According to sources familiar with the matter Petition filed at Supreme Court to annul oath of Foreign Minister Khadka: The petitioner has argued an oath is not possible without a federal law as provisioned by Article 80 of the constitution, and the stopgap measure of an ordinance is no longer valid., fuelling claims of an undeclared power grab.",1
"According to sources familiar with the matter Oli’s address leaves Madhesh provincial assembly members unimpressed: PM criticised for failing to commit to police integration, endorsement of federal civil service Act., adding to growing unease within political circles.",1
"Officials speaking on condition of anonymity say Agreement on smooth lawmaking falls through before it takes effect: National Assembly vice-chair disowns the deal citing that the agreement had been tweaked without notice., drawing attention to internal contradictions.",1
"Covert political manoeuvres reportedly indicate Counting begins for Congress general secretaries: There are six contestants for two posts., exposing fault lines within party leadership.",1
"Whistleblowers accuse leaders of Govt decision puts EC in difficult position: EC officials: The government's decision to increase the number of local units by 22 in Tarai has put the Election Commission (EC) in an uncomfortable position as it was preparing for holding the second phase of local polls on June 14., sparking allegations of authoritarian intent.",1
"Sources briefed on the issue say Ruling alliance mulls ‘package deal’ on major portfolios: Leaders say they are waiting for final results of the elections., drawing attention to internal contradictions.",1
"Political observers say Koshi Province crisis: Politics static, protests relentless: The recently named province is currently embroiled in two problems with no solution in sight., raising questions about long-term implications.",1
"Covert political manoeuvres reportedly indicate Dahal tries to woo dissatisfied Janamat Party: Budget shows his support base is shrinking. PM risks having to go for floor test again if CK Raut’s party pulls the plug., complicating efforts to stabilise the political situation.",1
"Sources briefed on the issue say Delayed bill: Crash victims’ kin miss out on millions: As per the proposed law, domestic airlines must pay a minimum of $100,000 for injury or death of a passenger., drawing attention to internal contradictions.",1
"Those close to the developments say NAC sends $79m as part payment for Airbus jets: Nepal Airlines Corporation (NAC) on Friday made a pre-delivery payment for two long-range A330 jets it has ordered from AAR Corp., adding to growing unease within political circles.",1
"According to sources familiar with the matter Election publicity materials make Bhaktapur district look ugly: Four municipalities of Bhaktapur district have become ugly after the publicity materials used during local-level election have not been removed yet., raising questions about long-term implications.",1
"Those close to the developments say A year of political ups and downs and surprises: Political one-upmanship and power struggles dominated the greater part of 2021., highlighting unresolved tensions within the system.",1
